2024-06-14 15:56:38,405 INFO    StreamThr :910284 [internal.py:wandb_internal():86] W&B internal server running at pid: 910284, started at: 2024-06-14 15:56:38.404154
2024-06-14 15:56:39,098 DEBUG   HandlerThread:910284 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.37', 'python': '3.10.9', 'heartbeatAt': '2024-06-14T05:56:39.089477', 'startedAt': '2024-06-14T05:56:38.387772', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/test/FRL/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/gongzir1/FRL_my.git', 'commit': '9f5bf153e86cc085319f64b07953f0910b824169'}, 'email': 'zhaoxi_zhang@163.com', 'root': '/home/test/FRL', 'host': 'test-MS-7B51', 'username': 'test', 'executable': '/home/test/anaconda3/envs/FRL_test/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4343.6050000000005, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 4398.071, 'min': 800.0, 'max': 4700.0}, {'current': 4395.917, 'min': 800.0, 'max': 4700.0}, {'current': 4383.307, 'min': 800.0, 'max': 4700.0}, {'current': 4395.698, 'min': 800.0, 'max': 4700.0}, {'current': 4384.004, 'min': 800.0, 'max': 4700.0}, {'current': 4330.045, 'min': 800.0, 'max': 4700.0}, {'current': 4379.669, 'min': 800.0, 'max': 4700.0}, {'current': 4302.339, 'min': 800.0, 'max': 4700.0}, {'current': 4390.338, 'min': 800.0, 'max': 4700.0}, {'current': 4387.753, 'min': 800.0, 'max': 4700.0}, {'current': 4397.259, 'min': 800.0, 'max': 4700.0}, {'current': 4398.367, 'min': 800.0, 'max': 4700.0}], 'disk': {'/': {'total': 439.04788970947266, 'used': 266.79006576538086}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.72426223754883}}
2024-06-14 15:56:39,098 INFO    HandlerThread:910284 [system_monitor.py:probe():224] Finished collecting system info
2024-06-14 15:56:39,098 INFO    HandlerThread:910284 [system_monitor.py:probe():227] Publishing system info
2024-06-14 15:56:39,098 DEBUG   HandlerThread:910284 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-06-14 15:56:39,964 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/conda-environment.yaml
2024-06-14 15:56:42,872 DEBUG   HandlerThread:910284 [system_info.py:_save_conda():222] Saving conda packages done
2024-06-14 15:56:42,874 INFO    HandlerThread:910284 [system_monitor.py:probe():229] Finished publishing system info
2024-06-14 15:56:42,876 DEBUG   SenderThread:910284 [sender.py:send():379] send: files
2024-06-14 15:56:42,877 INFO    SenderThread:910284 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-14 15:56:42,962 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/conda-environment.yaml
2024-06-14 15:56:42,963 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/wandb-metadata.json
2024-06-14 15:56:43,052 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: python_packages
2024-06-14 15:56:43,053 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: python_packages
2024-06-14 15:56:43,053 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:56:43,054 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:56:43,058 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:56:43,394 DEBUG   SenderThread:910284 [sender.py:send():379] send: telemetry
2024-06-14 15:56:43,831 INFO    wandb-upload_0:910284 [upload_job.py:push():131] Uploaded file /tmp/tmp23yihgmawandb/trep5mpq-wandb-metadata.json
2024-06-14 15:56:43,962 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/requirements.txt
2024-06-14 15:56:43,963 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/output.log
2024-06-14 15:56:44,398 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:56:45,963 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/output.log
2024-06-14 15:56:47,964 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/output.log
2024-06-14 15:56:49,481 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:56:54,483 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:56:58,054 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:56:58,055 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:56:58,058 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:57:00,279 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:05,280 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:10,286 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:10,972 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/config.yaml
2024-06-14 15:57:13,054 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:57:13,055 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:57:13,095 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:57:16,368 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:21,369 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:26,369 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:28,056 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:57:28,057 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:57:28,103 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:57:32,287 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:37,288 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:39,080 DEBUG   SystemMonitor:910284 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-14 15:57:39,082 DEBUG   SenderThread:910284 [sender.py:send():379] send: stats
2024-06-14 15:57:43,056 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:57:43,056 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:57:43,099 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:57:43,338 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:48,339 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:53,339 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:57:58,059 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:57:58,060 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:57:58,060 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:57:58,371 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:03,372 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:08,373 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:09,083 DEBUG   SenderThread:910284 [sender.py:send():379] send: stats
2024-06-14 15:58:13,058 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:58:13,059 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:58:13,059 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:58:14,279 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:19,280 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:24,281 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:28,058 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:58:28,059 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:58:28,099 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:58:29,383 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:34,384 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:39,084 DEBUG   SenderThread:910284 [sender.py:send():379] send: stats
2024-06-14 15:58:40,085 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:43,059 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:58:43,059 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:58:43,103 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:58:45,300 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:50,303 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:50,987 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: partial_history
2024-06-14 15:58:50,988 DEBUG   SenderThread:910284 [sender.py:send():379] send: history
2024-06-14 15:58:50,989 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: summary_record
2024-06-14 15:58:50,991 INFO    SenderThread:910284 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-14 15:58:51,099 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/wandb-summary.json
2024-06-14 15:58:52,099 INFO    Thread-17 :910284 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240614_155638-88ao9k08/files/output.log
2024-06-14 15:58:55,992 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
2024-06-14 15:58:58,059 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: stop_status
2024-06-14 15:58:58,059 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-14 15:58:58,060 DEBUG   SenderThread:910284 [sender.py:send_request():406] send_request: stop_status
2024-06-14 15:59:01,374 DEBUG   HandlerThread:910284 [handler.py:handle_request():146] handle_request: status_report
