2024-05-16 14:15:52,256 INFO    StreamThr :1246654 [internal.py:wandb_internal():86] W&B internal server running at pid: 1246654, started at: 2024-05-16 14:15:52.255872
2024-05-16 14:16:24,509 INFO    Thread-17 :1246654 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240516_141552-1n1fyjnf/files/config.yaml
2024-05-16 14:16:27,727 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:16:27,729 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:16:27,731 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:16:30,033 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:35,035 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:40,036 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:42,724 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:16:42,726 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:16:42,741 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:16:46,007 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:51,008 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:53,628 DEBUG   SystemMonitor:1246654 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-16 14:16:53,632 DEBUG   SenderThread:1246654 [sender.py:send():379] send: stats
2024-05-16 14:16:56,634 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:16:57,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:16:57,726 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:16:57,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:17:02,018 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:07,019 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:12,021 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:12,724 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:17:12,726 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:17:12,771 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:17:17,987 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:22,987 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:23,637 DEBUG   SenderThread:1246654 [sender.py:send():379] send: stats
2024-05-16 14:17:27,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:17:27,726 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:17:27,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:17:28,066 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:33,067 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:38,069 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:42,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:17:42,727 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:17:42,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:17:44,058 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:49,059 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:53,641 DEBUG   SenderThread:1246654 [sender.py:send():379] send: stats
2024-05-16 14:17:54,644 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:17:57,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:17:57,726 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:17:57,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:18:00,066 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:05,067 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:10,069 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:12,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:18:12,727 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:18:12,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:18:15,977 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:20,978 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:23,646 DEBUG   SenderThread:1246654 [sender.py:send():379] send: stats
2024-05-16 14:18:26,649 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:27,725 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:18:27,727 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:18:27,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:18:32,048 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:37,049 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:42,051 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:42,726 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:18:42,727 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:18:42,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:18:48,008 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:53,010 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:18:53,651 DEBUG   SenderThread:1246654 [sender.py:send():379] send: stats
2024-05-16 14:18:57,726 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: stop_status
2024-05-16 14:18:57,727 DEBUG   SenderThread:1246654 [sender.py:send_request():406] send_request: stop_status
2024-05-16 14:18:57,767 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-16 14:18:58,017 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:19:03,019 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
2024-05-16 14:19:08,020 DEBUG   HandlerThread:1246654 [handler.py:handle_request():146] handle_request: status_report
