2024-05-18 14:13:42,522 INFO    StreamThr :1343844 [internal.py:wandb_internal():86] W&B internal server running at pid: 1343844, started at: 2024-05-18 14:13:42.521069
2024-05-18 14:13:43,161 DEBUG   HandlerThread:1343844 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-39-generic-x86_64-with-glibc2.37', 'python': '3.10.9', 'heartbeatAt': '2024-05-18T04:13:43.151505', 'startedAt': '2024-05-18T04:13:42.505172', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/test/FRL/main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/gongzir1/FRL_my.git', 'commit': '3813aaf5f47fcc5e6081aa7e90a2dbe272effb33'}, 'email': 'zhaoxi_zhang@163.com', 'root': '/home/test/FRL', 'host': 'test-MS-7B51', 'username': 'test', 'executable': '/home/test/anaconda3/envs/FRL_test/bin/python', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4383.972999999999, 'min': 800.0, 'max': 4700.0}, 'cpu_freq_per_core': [{'current': 4398.692, 'min': 800.0, 'max': 4700.0}, {'current': 4353.757, 'min': 800.0, 'max': 4700.0}, {'current': 4324.856, 'min': 800.0, 'max': 4700.0}, {'current': 4399.537, 'min': 800.0, 'max': 4700.0}, {'current': 4388.949, 'min': 800.0, 'max': 4700.0}, {'current': 4361.613, 'min': 800.0, 'max': 4700.0}, {'current': 4399.336, 'min': 800.0, 'max': 4700.0}, {'current': 4397.373, 'min': 800.0, 'max': 4700.0}, {'current': 4335.916, 'min': 800.0, 'max': 4700.0}, {'current': 4398.65, 'min': 800.0, 'max': 4700.0}, {'current': 4381.924, 'min': 800.0, 'max': 4700.0}, {'current': 4397.018, 'min': 800.0, 'max': 4700.0}], 'disk': {'/': {'total': 439.04788970947266, 'used': 246.59661483764648}}, 'gpu': 'NVIDIA GeForce RTX 3080', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3080', 'memory_total': 10737418240}], 'memory': {'total': 62.72426986694336}}
2024-05-18 14:13:43,161 INFO    HandlerThread:1343844 [system_monitor.py:probe():224] Finished collecting system info
2024-05-18 14:13:43,161 INFO    HandlerThread:1343844 [system_monitor.py:probe():227] Publishing system info
2024-05-18 14:13:43,161 DEBUG   HandlerThread:1343844 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-05-18 14:13:44,028 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/conda-environment.yaml
2024-05-18 14:13:46,789 DEBUG   HandlerThread:1343844 [system_info.py:_save_conda():222] Saving conda packages done
2024-05-18 14:13:46,790 INFO    HandlerThread:1343844 [system_monitor.py:probe():229] Finished publishing system info
2024-05-18 14:13:46,793 DEBUG   SenderThread:1343844 [sender.py:send():379] send: files
2024-05-18 14:13:46,793 INFO    SenderThread:1343844 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-18 14:13:46,915 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: python_packages
2024-05-18 14:13:46,916 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: python_packages
2024-05-18 14:13:46,917 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:13:46,917 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:13:46,921 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:13:47,034 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/conda-environment.yaml
2024-05-18 14:13:47,034 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/requirements.txt
2024-05-18 14:13:47,034 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/wandb-metadata.json
2024-05-18 14:13:47,235 DEBUG   SenderThread:1343844 [sender.py:send():379] send: telemetry
2024-05-18 14:13:47,846 INFO    wandb-upload_0:1343844 [upload_job.py:push():131] Uploaded file /tmp/tmpuyhbqr43wandb/gepuxcav-wandb-metadata.json
2024-05-18 14:13:48,034 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/output.log
2024-05-18 14:13:48,245 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:13:50,035 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/output.log
2024-05-18 14:13:53,247 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:13:58,249 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:01,917 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:14:01,918 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:14:01,958 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:14:04,248 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:09,249 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:14,255 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:15,044 INFO    Thread-17 :1343844 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240518_141342-fs2c2sre/files/config.yaml
2024-05-18 14:14:16,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:14:16,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:14:16,958 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:14:20,214 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:25,215 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:30,216 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:31,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:14:31,918 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:14:31,958 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:14:36,155 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:41,156 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:43,139 DEBUG   SystemMonitor:1343844 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-18 14:14:43,141 DEBUG   SenderThread:1343844 [sender.py:send():379] send: stats
2024-05-18 14:14:46,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:14:46,918 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:14:46,962 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:14:47,220 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:52,220 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:14:57,222 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:01,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:15:01,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:15:01,962 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:15:03,184 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:08,185 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:13,142 DEBUG   SenderThread:1343844 [sender.py:send():379] send: stats
2024-05-18 14:15:14,143 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:16,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:15:16,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:15:16,962 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:15:19,149 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:24,150 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:29,150 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:31,918 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:15:31,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:15:31,966 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:15:34,162 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:39,163 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:43,143 DEBUG   SenderThread:1343844 [sender.py:send():379] send: stats
2024-05-18 14:15:45,144 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:46,919 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:15:46,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:15:46,962 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:15:51,136 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:15:56,136 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:16:01,137 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:16:01,919 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: stop_status
2024-05-18 14:16:01,919 DEBUG   SenderThread:1343844 [sender.py:send_request():406] send_request: stop_status
2024-05-18 14:16:01,962 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-18 14:16:06,151 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:16:11,151 DEBUG   HandlerThread:1343844 [handler.py:handle_request():146] handle_request: status_report
2024-05-18 14:16:13,145 DEBUG   SenderThread:1343844 [sender.py:send():379] send: stats
