2024-06-10 22:34:54,032 INFO    StreamThr :543141 [internal.py:wandb_internal():86] W&B internal server running at pid: 543141, started at: 2024-06-10 22:34:54.031361
2024-06-10 22:35:00,336 DEBUG   SenderThread:543141 [sender.py:send():379] send: files
2024-06-10 22:35:00,337 INFO    SenderThread:543141 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-06-10 22:35:00,456 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/conda-environment.yaml
2024-06-10 22:35:00,457 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/wandb-metadata.json
2024-06-10 22:35:00,464 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: python_packages
2024-06-10 22:35:00,464 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: python_packages
2024-06-10 22:35:00,465 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:35:00,466 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:35:00,472 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:35:00,744 DEBUG   SenderThread:543141 [sender.py:send():379] send: telemetry
2024-06-10 22:35:01,265 INFO    wandb-upload_0:543141 [upload_job.py:push():131] Uploaded file /tmp/tmpkxwhu1fwwandb/dt0e0rvd-wandb-metadata.json
2024-06-10 22:35:01,457 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/requirements.txt
2024-06-10 22:35:01,457 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:35:03,457 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:35:04,754 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:09,755 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:14,757 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:15,465 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:35:15,466 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:35:15,471 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:35:20,678 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:25,698 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:26,480 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/config.yaml
2024-06-10 22:35:30,465 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:35:30,466 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:35:30,508 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:35:31,730 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:36,731 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:41,733 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:45,469 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:35:45,471 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:35:45,512 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:35:47,728 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:52,730 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:35:56,585 DEBUG   SystemMonitor:543141 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-10 22:35:56,589 DEBUG   SenderThread:543141 [sender.py:send():379] send: stats
2024-06-10 22:35:58,590 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:00,467 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:36:00,468 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:36:00,507 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:36:03,779 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:08,781 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:13,782 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:15,466 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:36:15,467 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:36:15,507 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:36:19,778 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:24,778 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:26,594 DEBUG   SenderThread:543141 [sender.py:send():379] send: stats
2024-06-10 22:36:30,472 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:36:30,475 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:36:30,512 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:36:30,703 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:34,671 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: partial_history
2024-06-10 22:36:34,672 DEBUG   SenderThread:543141 [sender.py:send():379] send: history
2024-06-10 22:36:34,673 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: summary_record
2024-06-10 22:36:34,673 INFO    SenderThread:543141 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-10 22:36:35,543 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:36:35,544 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_created():271] file/dir created: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/wandb-summary.json
2024-06-10 22:36:36,674 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:40,865 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: partial_history
2024-06-10 22:36:40,866 DEBUG   SenderThread:543141 [sender.py:send():379] send: history
2024-06-10 22:36:40,866 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: summary_record
2024-06-10 22:36:40,868 INFO    SenderThread:543141 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-10 22:36:41,545 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/wandb-summary.json
2024-06-10 22:36:41,546 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:36:41,868 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:45,467 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: stop_status
2024-06-10 22:36:45,468 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: stop_status
2024-06-10 22:36:45,472 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-10 22:36:47,788 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:48,231 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: partial_history
2024-06-10 22:36:48,233 DEBUG   SenderThread:543141 [sender.py:send():379] send: history
2024-06-10 22:36:48,233 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: summary_record
2024-06-10 22:36:48,234 INFO    SenderThread:543141 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-10 22:36:48,548 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/wandb-summary.json
2024-06-10 22:36:49,548 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:36:53,235 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
2024-06-10 22:36:54,952 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: partial_history
2024-06-10 22:36:54,953 DEBUG   SenderThread:543141 [sender.py:send():379] send: history
2024-06-10 22:36:54,953 DEBUG   SenderThread:543141 [sender.py:send_request():406] send_request: summary_record
2024-06-10 22:36:54,955 INFO    SenderThread:543141 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-06-10 22:36:55,550 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/wandb-summary.json
2024-06-10 22:36:56,594 DEBUG   SenderThread:543141 [sender.py:send():379] send: stats
2024-06-10 22:36:57,551 INFO    Thread-17 :543141 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/test/FRL/wandb/run-20240610_223454-ajz2nozu/files/output.log
2024-06-10 22:36:58,595 DEBUG   HandlerThread:543141 [handler.py:handle_request():146] handle_request: status_report
